id,countryname_x,countrycode,totalamt,year,countryname_y,gdp,population
P009738,Republic of India,IND,25000000,1978,India,135468782808.69,665502284.0
P006130,Plurinational State of Bolivia,BOL,18000000,1978,Bolivia,3758220889.55522,5350322.0
P008705,Romania,ROU,40500000,1978,Romania,165154589680.297,21951464.0
P000339,Republic of Cameroon,CMR,15000000,1977,Cameroon,3366368664.59706,7890969.0
P004080,Republic of Korea,KOR,55000000,1977,"Korea, Rep.",38265082644.6281,36411795.0
P004177,Lao People's Democratic Republic,LAO,8200000,1977,Lao PDR,11026346589.5011,3135842.0
P009735,Republic of India,IND,8000000,1977,India,119866746574.408,650485030.0
P000255,Burkina Faso,BFA,4000000,1977,Burkina Faso,1131225278.77773,6398935.0
P001605,Republic of Malawi,MWI,10500000,1977,Malawi,806290840.624654,5627533.0
P004077,Republic of Korea,KOR,36000000,1977,"Korea, Rep.",38265082644.6281,36411795.0
P004457,Republic of the Philippines,PHL,8000000,1977,Philippines,19648106122.0079,43650333.0
P005627,Republic of Tunisia,TUN,35000000,1977,Tunisia,5109324009.32401,5915006.0
P001119,Republic of Cote d'Ivoire,CIV,29000000,1977,Cote d'Ivoire,6265067857.86534,7248828.0
P007279,Republic of Haiti,HTI,6600000,1977,Haiti,256746610489.357,5341419.0
P007420,Jamaica,JAM,30000000,1977,Jamaica,3249697393.02607,2080538.0
P007867,Republic of Paraguay,PRY,6000000,1977,Paraguay,1912353339.68254,2935375.0
P009741,Republic of India,IND,87000000,1977,India,119866746574.408,650485030.0
P000137,Republic of Botswana,BWA,6500000,1977,Botswana,451603325.41567695,891926.0
P002715,United Republic of Tanzania,TZA,15000000,1977,Tanzania,2936470588.23529,17017670.0
P005013,Arab Republic of Egypt,EGY,2000000,1977,"Egypt, Arab Rep.",14636028766.883001,41026477.0
P010115,Islamic Republic of Pakistan,PAK,70000000,1977,Pakistan,15126059646.4646,70946231.0
P010116,Islamic Republic of Pakistan,PAK,1700000,1977,Pakistan,15126059646.4646,70946231.0
P001699,Republic of Mali,MLI,15000000,1977,Mali,1049838492.55759,6712401.0
P007758,Republic of Nicaragua,NIC,10100000,1977,Nicaragua,4364382100.0,2973806.0
P007759,Republic of Nicaragua,NIC,3000000,1977,Nicaragua,4364382100.0,2973806.0
P009389,People's Republic of Bangladesh,BGD,75000000,1977,Bangladesh,9651149301.8746,74925896.0
P001259,Republic of Kenya,KEN,10000000,1977,Kenya,4494378855.33109,14528293.0
P010114,Islamic Republic of Pakistan,PAK,3000000,1977,Pakistan,15126059646.4646,70946231.0
P000344,Republic of Cameroon,CMR,11100000,1977,Cameroon,3366368664.59706,7890969.0
P001380,Kingdom of Lesotho,LSO,7500000,1977,Lesotho,193307267.709292,1210799.0
P004253,Malaysia,MYS,19000000,1977,Malaysia,13139397879.1695,12790546.0
P009732,Republic of India,IND,107000000,1977,India,119866746574.408,650485030.0
P000071,Republic of Benin,BEN,10000000,1977,Benin,750049739.152238,3433439.0
P003347,Republic of the Union of Myanmar,MMR,5500000,1977,Myanmar,5571165968110.98,31144324.0
P001120,Republic of Cote d'Ivoire,CIV,23000000,1977,Cote d'Ivoire,6265067857.86534,7248828.0
P004692,Kingdom of Thailand,THA,4800000,1977,Thailand,19779315170.0237,44416010.0
P006917,Republic of Costa Rica,CRI,16500000,1977,Costa Rica,3072427012.8354697,2207725.0
P002717,United Republic of Tanzania,TZA,15000000,1977,Tanzania,2936470588.23529,17017670.0
P006132,Plurinational State of Bolivia,BOL,17000000,1977,Bolivia,3227436281.85907,5233677.0
P002833,Republic of Togo,TGO,14000000,1977,Togo,777435020.475847,2518566.0
P006286,Federative Republic of Brazil,BRA,17000000,1977,Brazil,1732721160.9412198,112867867.0
P006751,Republic of Colombia,COL,25000000,1977,Colombia,19470960619.1297,25905127.0
P010113,Democratic Socialist Republic of Sri Lan,LKA,8000000,1977,Sri Lanka,4104509582.86359,14273272.0
P000493,Republic of Chad,TCD,1900000,1977,Chad,935360466.351397,4253989.0
P003774,Republic of Indonesia,IDN,15000000,1977,Indonesia,45808915662.6506,137322118.0
P009729,Republic of India,IND,58000000,1977,India,119866746574.408,650485030.0
P001122,Republic of Cote d'Ivoire,CIV,16000000,1977,Cote d'Ivoire,6265067857.86534,7248828.0
P004694,Kingdom of Thailand,THA,50000000,1977,Thailand,19779315170.0237,44416010.0
P002450,Somali Democratic Republic,SOM,8000000,1977,Somalia,151164832297.894,4827362.0
P005011,Arab Republic of Egypt,EGY,100000000,1977,"Egypt, Arab Rep.",14636028766.883001,41026477.0
P005383,Kingdom of Morocco,MAR,1500000,1977,Morocco,11049896742.3889,18636977.0
P008349,Republic of Cyprus,CYP,10000000,1977,Cyprus,734887973.975806,665528.0
P007056,Republic of Ecuador,ECU,11000000,1977,Ecuador,11026346589.5011,7374234.0
P009726,Republic of India,IND,70000000,1977,India,119866746574.408,650485030.0
P009733,Republic of India,IND,13000000,1977,India,119866746574.408,650485030.0
P001887,Republic of Mauritius,MUS,7500000,1977,Mauritius,827094668.018707,921379.0
P002395,Republic of Sierra Leone,SLE,8200000,1977,Sierra Leone,691777758.395115,3134800.0
P005554,Syrian Arab Republic,SYR,20000000,1977,Syrian Arab Republic,7696011359.94156,8060649.0
P008704,Romania,ROU,71000000,1977,Romania,746650558.55469,21756096.0
P009390,People's Republic of Bangladesh,BGD,5000000,1977,Bangladesh,9651149301.8746,74925896.0
P000174,Republic of Burundi,BDI,3400000,1977,Burundi,547535555.5555559,3821194.0
P001700,Republic of Mali,MLI,10000000,1977,Mali,1049838492.55759,6712401.0
P002718,United Republic of Tanzania,TZA,12000000,1977,Tanzania,2936470588.23529,17017670.0
P010112,Nepal,NPL,17000000,1977,Nepal,1382400000.0,13926260.0
P002656,Kingdom of Swaziland,SWZ,4000000,1977,Swaziland,304047838.086477,550118.0
P004081,Republic of Korea,KOR,23000000,1977,"Korea, Rep.",38265082644.6281,36411795.0
P005327,Lebanese Republic,LBN,50000000,1977,Lebanon,3249697393.02607,2606221.0
P009177,Socialist Federal Republic of Yugoslavia,,75000000,1977,,,
P009737,Republic of India,IND,80000000,1977,India,119866746574.408,650485030.0
P000335,Republic of Cameroon,CMR,7000000,1977,Cameroon,3366368664.59706,7890969.0
P003764,Republic of Indonesia,IDN,24500000,1977,Indonesia,45808915662.6506,137322118.0
P009384,People's Republic of Bangladesh,BGD,25000000,1977,Bangladesh,9651149301.8746,74925896.0
P009721,Republic of India,IND,150000000,1977,India,119866746574.408,650485030.0
P002032,Federal Republic of Nigeria,NGA,35000000,1977,Nigeria,36035407725.3219,67215805.0
P002033,Federal Republic of Nigeria,NGA,27000000,1977,Nigeria,36035407725.3219,67215805.0
P002571,Republic of the Sudan,SDN,20000000,1977,Sudan,8704000000.0,13034625.0
P004689,Kingdom of Thailand,THA,55000000,1977,Thailand,19779315170.0237,44416010.0
P006748,Republic of Colombia,COL,90000000,1977,Colombia,19470960619.1297,25905127.0
P007805,Republic of Panama,PAN,42000000,1977,Panama,2738261900.0,1837890.0
P009175,Socialist Federal Republic of Yugoslavia,,80000000,1977,,,
P009382,People's Republic of Bangladesh,BGD,10000000,1977,Bangladesh,9651149301.8746,74925896.0
P009713,Republic of India,IND,8000000,1977,India,119866746574.408,650485030.0
P004075,Republic of Korea,KOR,80000000,1977,"Korea, Rep.",38265082644.6281,36411795.0
P007153,Republic of El Salvador,SLV,12700000,1977,El Salvador,2941640100.0,4329964.0
P007418,Jamaica,JAM,15000000,1977,Jamaica,3249697393.02607,2080538.0
P005930,Argentine Republic,ARG,100000000,1977,Argentina,56780999755.86,26878565.0
P007542,United Mexican States,MEX,120000000,1977,Mexico,81814159292.0354,64345884.0
P009380,People's Republic of Bangladesh,BGD,21000000,1977,Bangladesh,9651149301.8746,74925896.0
P009381,People's Republic of Bangladesh,BGD,16000000,1977,Bangladesh,9651149301.8746,74925896.0
P004073,Republic of Korea,KOR,70000000,1977,"Korea, Rep.",38265082644.6281,36411795.0
P004451,Republic of the Philippines,PHL,58000000,1977,Philippines,19648106122.0079,43650333.0
P005004,Arab Republic of Egypt,EGY,2500000,1977,"Egypt, Arab Rep.",14636028766.883001,41026477.0
P005005,Arab Republic of Egypt,EGY,70000000,1977,"Egypt, Arab Rep.",14636028766.883001,41026477.0
P005553,Syrian Arab Republic,SYR,50000000,1977,Syrian Arab Republic,7696011359.94156,8060649.0
P007053,Republic of Ecuador,ECU,15500000,1977,Ecuador,11026346589.5011,7374234.0
P008430,Hellenic Republic,GRC,35000000,1977,Greece,36176233117.4838,9308479.0
P005006,Arab Republic of Egypt,EGY,48000000,1977,"Egypt, Arab Rep.",14636028766.883001,41026477.0
P006280,Federative Republic of Brazil,BRA,32000000,1977,Brazil,1732721160.9412198,112867867.0
P001255,Republic of Kenya,KEN,40000000,1977,Kenya,4494378855.33109,14528293.0
P006746,Republic of Colombia,COL,60000000,1977,Colombia,19470960619.1297,25905127.0
P006747,Republic of Colombia,COL,15000000,1977,Colombia,19470960619.1297,25905127.0
P008701,Romania,ROU,18300000,1977,Romania,746650558.55469,21756096.0
P008703,Romania,ROU,50000000,1977,Romania,746650558.55469,21756096.0
P004247,Malaysia,MYS,39000000,1977,Malaysia,13139397879.1695,12790546.0
P004249,Malaysia,MYS,22000000,1977,Malaysia,13139397879.1695,12790546.0
P005626,Republic of Tunisia,TUN,21000000,1977,Tunisia,5109324009.32401,5915006.0
P009312,Islamic  Republic of Afghanistan,AFG,12000000,1977,Afghanistan,2953333417.77778,13067538.0
P009715,Republic of India,IND,23000000,1977,India,119866746574.408,650485030.0
P001256,Republic of Kenya,KEN,20000000,1977,Kenya,4494378855.33109,14528293.0
P002570,Republic of the Sudan,SDN,17000000,1977,Sudan,8704000000.0,13034625.0
P003761,Republic of Indonesia,IDN,40000000,1977,Indonesia,45808915662.6506,137322118.0
P005002,Arab Republic of Egypt,EGY,66000000,1977,"Egypt, Arab Rep.",14636028766.883001,41026477.0
P005528,Sultanate of Oman,OMN,15000000,1977,Oman,2741169947.8865104,977808.0
P005529,Sultanate of Oman,OMN,1500000,1977,Oman,2741169947.8865104,977808.0
P000069,Republic of Benin,BEN,5500000,1977,Benin,750049739.152238,3433439.0
P000070,Republic of Benin,BEN,1700000,1977,Benin,750049739.152238,3433439.0
P003758,Republic of Indonesia,IDN,63000000,1977,Indonesia,45808915662.6506,137322118.0
P003759,Republic of Indonesia,IDN,35000000,1977,Indonesia,45808915662.6506,137322118.0
P003762,Republic of Indonesia,IDN,19000000,1977,Indonesia,45808915662.6506,137322118.0
P008702,Romania,ROU,38000000,1977,Romania,746650558.55469,21756096.0
P005623,Republic of Tunisia,TUN,42000000,1977,Tunisia,5109324009.32401,5915006.0
P008625,Portuguese Republic,PRT,50000000,1977,Portugal,21441635411.2101,9455675.0
P008915,Republic of Turkey,TUR,74000000,1977,Turkey,58676813687.3681,41108248.0
P009712,Republic of India,IND,200000000,1977,India,119866746574.408,650485030.0
P004887,People's Democratic Republic of Algeria,DZA,80000000,1977,Algeria,20971901273.271,17690184.0
P005379,Kingdom of Morocco,MAR,45000000,1977,Morocco,11049896742.3889,18636977.0
P005766,Republic of Yemen,YEM,6000000,1977,"Yemen, Rep.",40649724011.0396,7271872.0
P007055,Republic of Ecuador,ECU,17500000,1977,Ecuador,11026346589.5011,7374234.0
P001698,Republic of Mali,MLI,10500000,1977,Mali,1049838492.55759,6712401.0
P004447,Republic of the Philippines,PHL,15000000,1977,Philippines,19648106122.0079,43650333.0
P007188,Republic of Guatemala,GTM,55000000,1977,Guatemala,5480500200.0,6765516.0
P032983,Kingdom of Spain,ESP,18000000,1977,Spain,132089531434.83,36511638.0
P001603,Republic of Malawi,MWI,7000000,1977,Malawi,806290840.624654,5627533.0
P003026,Democratic Republic of the Congo,COD,10000000,1977,"Congo, Dem. Rep.",765224030.636477,24247550.0
P003169,Republic of Zambia,ZMB,16800000,1977,Zambia,2483000000.0,5317631.0
P006127,Plurinational State of Bolivia,BOL,25000000,1977,Bolivia,3227436281.85907,5233677.0
P006128,Plurinational State of Bolivia,BOL,35000000,1977,Bolivia,3227436281.85907,5233677.0
P009718,Republic of India,IND,10000000,1977,India,119866746574.408,650485030.0
P000690,Federal Democratic Republic of Ethiopia,ETH,25000000,1977,Ethiopia,2259061132562.34,33622390.0
P000691,Federal Democratic Republic of Ethiopia,ETH,32000000,1977,Ethiopia,2259061132562.34,33622390.0
P007544,United Mexican States,MEX,42000000,1977,Mexico,81814159292.0354,64345884.0
P007863,Republic of Paraguay,PRY,22000000,1977,Paraguay,1912353339.68254,2935375.0
P007864,Republic of Paraguay,PRY,10000000,1977,Paraguay,1912353339.68254,2935375.0
P010111,Democratic Socialist Republic of Sri Lan,LKA,9200000,1977,Sri Lanka,4104509582.86359,14273272.0
P000253,Burkina Faso,BFA,3600000,1977,Burkina Faso,1131225278.77773,6398935.0
P001427,Republic of Liberia,LBR,6300000,1977,Liberia,673010600.0,1720489.0
P004448,Republic of the Philippines,PHL,50000000,1977,Philippines,19648106122.0079,43650333.0
P004453,Republic of the Philippines,PHL,23000000,1977,Philippines,19648106122.0079,43650333.0
P005378,Kingdom of Morocco,MAR,41000000,1977,Morocco,11049896742.3889,18636977.0
P010109,Nepal,NPL,4000000,1977,Nepal,1382400000.0,13926260.0
P010110,Nepal,NPL,4000000,1977,Nepal,1382400000.0,13926260.0
P002298,Republic of Senegal,SEN,13600000,1977,Senegal,2320786490.70314,5189539.0
P002704,United Republic of Tanzania,TZA,7200000,1977,Tanzania,2936470588.23529,17017670.0
P006282,Federative Republic of Brazil,BRA,82000000,1977,Brazil,1732721160.9412198,112867867.0
P006914,Republic of Costa Rica,CRI,18000000,1977,Costa Rica,3072427012.8354697,2207725.0
P010108,Nepal,NPL,8000000,1977,Nepal,1382400000.0,13926260.0
P000136,Republic of Botswana,BWA,20000000,1977,Botswana,451603325.41567695,891926.0
P001378,Kingdom of Lesotho,LSO,2500000,1977,Lesotho,193307267.709292,1210799.0
P002655,Kingdom of Swaziland,SWZ,5000000,1977,Swaziland,304047838.086477,550118.0
P004886,People's Democratic Republic of Algeria,DZA,41500000,1977,Algeria,20971901273.271,17690184.0
P010107,Democratic Socialist Republic of Sri Lan,LKA,19000000,1977,Sri Lanka,4104509582.86359,14273272.0
P001425,Republic of Liberia,LBR,7000000,1977,Liberia,673010600.0,1720489.0
P002299,Republic of Senegal,SEN,6000000,1977,Senegal,2320786490.70314,5189539.0
P002448,Somali Democratic Republic,SOM,5000000,1977,Somalia,151164832297.894,4827362.0
P002449,Somali Democratic Republic,SOM,7000000,1977,Somalia,151164832297.894,4827362.0
P006281,Federative Republic of Brazil,BRA,64000000,1977,Brazil,1732721160.9412198,112867867.0
P003025,Democratic Republic of the Congo,COD,8000000,1977,"Congo, Dem. Rep.",765224030.636477,24247550.0
P004076,Republic of Korea,KOR,67000000,1977,"Korea, Rep.",38265082644.6281,36411795.0
P006126,Plurinational State of Bolivia,BOL,15000000,1977,Bolivia,3227436281.85907,5233677.0
P007757,Republic of Nicaragua,NIC,22000000,1977,Nicaragua,4364382100.0,2973806.0
P007960,Republic of Peru,PER,25000000,1977,Peru,14620386673.8544,16061323.0
P010106,Islamic Republic of Pakistan,PAK,55000000,1977,Pakistan,15126059646.4646,70946231.0
P004446,Republic of the Philippines,PHL,36500000,1977,Philippines,19648106122.0079,43650333.0
P007351,Republic of Honduras,HND,17000000,1977,Honduras,1669499950.0,3352835.0
P007803,Republic of Panama,PAN,7500000,1977,Panama,2738261900.0,1837890.0
P007804,Republic of Panama,PAN,8000000,1977,Panama,2738261900.0,1837890.0
P001823,Islamic Republic of Mauritania,MRT,3500000,1977,Mauritania,540635389.5886691,1407436.0
P002832,Republic of Togo,TGO,10000000,1977,Togo,777435020.475847,2518566.0
P004690,Kingdom of Thailand,THA,28000000,1977,Thailand,19779315170.0237,44416010.0
P009714,Republic of India,IND,18000000,1977,India,119866746574.408,650485030.0
P000336,Republic of Cameroon,CMR,25000000,1977,Cameroon,3366368664.59706,7890969.0
P001252,Republic of Kenya,KEN,25000000,1977,Kenya,4494378855.33109,14528293.0
P001254,Republic of Kenya,KEN,25000000,1977,Kenya,4494378855.33109,14528293.0
P001602,Republic of Malawi,MWI,25000000,1977,Malawi,806290840.624654,5627533.0
P002708,United Republic of Tanzania,TZA,23000000,1977,Tanzania,2936470588.23529,17017670.0
P000853,Republic of Ghana,GHA,18000000,1977,Ghana,3189428571.42857,10189890.0
P000854,Republic of Ghana,GHA,39000000,1977,Ghana,3189428571.42857,10189890.0
P001116,Republic of Cote d'Ivoire,CIV,20000000,1977,Cote d'Ivoire,6265067857.86534,7248828.0
P005380,Kingdom of Morocco,MAR,45000000,1977,Morocco,11049896742.3889,18636977.0
P005932,Argentine Republic,ARG,105000000,1977,Argentina,56780999755.86,26878565.0
P009717,Republic of India,IND,12000000,1977,India,119866746574.408,650485030.0
P002709,United Republic of Tanzania,TZA,15000000,1977,Tanzania,2936470588.23529,17017670.0
P004250,Malaysia,MYS,35000000,1977,Malaysia,13139397879.1695,12790546.0
P004885,People's Democratic Republic of Algeria,DZA,48500000,1977,Algeria,20971901273.271,17690184.0
P008916,Republic of Turkey,TUR,70000000,1977,Turkey,58676813687.3681,41108248.0
P009176,Socialist Federal Republic of Yugoslavia,,56000000,1977,,,
P002654,Kingdom of Swaziland,SWZ,4000000,1977,Swaziland,304047838.086477,550118.0
P003345,Republic of the Union of Myanmar,MMR,16000000,1977,Myanmar,5571165968110.98,31144324.0
P009724,Republic of India,IND,24000000,1977,India,119866746574.408,650485030.0
P003763,Republic of Indonesia,IDN,13000000,1977,Indonesia,45808915662.6506,137322118.0
P004450,Republic of the Philippines,PHL,25000000,1977,Philippines,19648106122.0079,43650333.0
P009722,Republic of India,IND,150000000,1977,India,119866746574.408,650485030.0
P005003,Arab Republic of Egypt,EGY,25000000,1977,"Egypt, Arab Rep.",14636028766.883001,41026477.0
P005007,Arab Republic of Egypt,EGY,56000000,1977,"Egypt, Arab Rep.",14636028766.883001,41026477.0
P009173,Socialist Federal Republic of Yugoslavia,,26000000,1977,,,
P009719,Republic of India,IND,20000000,1977,India,119866746574.408,650485030.0
P010104,Islamic Republic of Pakistan,PAK,40000000,1977,Pakistan,15126059646.4646,70946231.0
P010105,Islamic Republic of Pakistan,PAK,60000000,1977,Pakistan,15126059646.4646,70946231.0
P008700,Romania,ROU,60000000,1977,Romania,746650558.55469,21756096.0
P009716,Republic of India,IND,30000000,1977,India,119866746574.408,650485030.0
P000173,Republic of Burundi,BDI,10000000,1977,Burundi,547535555.5555559,3821194.0
P003765,Republic of Indonesia,IDN,116000000,1977,Indonesia,45808915662.6506,137322118.0
P010103,Islamic Republic of Pakistan,PAK,10000000,1977,Pakistan,15126059646.4646,70946231.0
P003760,Republic of Indonesia,IDN,15000000,1977,Indonesia,45808915662.6506,137322118.0
P004071,Republic of Korea,KOR,95000000,1977,"Korea, Rep.",38265082644.6281,36411795.0
P004357,The Independent State of Papua New Guine,PNG,19000000,1977,Papua New Guinea,1640763204.44781,3039660.0
P010102,Islamic Republic of Pakistan,PAK,15000000,1977,Pakistan,15126059646.4646,70946231.0
P005377,Kingdom of Morocco,MAR,35000000,1977,Morocco,11049896742.3889,18636977.0
